fixation_omission_rate,fixation_regression_rate,max_regression_distance,max_skip_distance,mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_meanPupilSize,mean_nFixations,participant_id,regressed_words,regressed_words_count,regression_pairs,sentence_content,sentence_id,sentence_length,skip_pairs,skipped_then_regressed_proportion,skipped_words,skipped_words_count,word_regression_rate,word_sequence,word_skip_rate
0.2727272727272727,0.18181818181818182,2,2,104.25,123.25,157.75,147.125,1050.3125,1.375,ZMG,8,1,"(10,8)",Henry Ford advocated long-time associate Harry Bennett to take the spot.,10,11,"(4,6); (7,10)",1.0,"5,8,9",3,0.09090909090909091,"1,2,3,4,4,6,6,7,10,8,10",0.2727272727272727
0.25,0.3548387096774194,1,2,101.2,114.66666666666667,341.73333333333335,210.73333333333332,1039.6566666666668,2.066666666666667,ZMG,"0,8,11",4,"(1,0); (9,8); (12,11); (1,0)","Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",11,20,"(2,4); (7,9); (9,12); (13,15); (15,17); (17,19)",0.6666666666666666,"3,8,10,11,14,16,18",7,0.2,"0,1,0,0,0,1,2,4,5,5,6,7,7,9,8,9,12,11,12,13,15,17,19,1,0,2,2,2,6",0.35
0.3125,0.2222222222222222,0,2,124.45454545454545,147.5,175.36363636363637,164.1818181818182,1004.3409090909091,1.2272727272727273,ZMG,,0,,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",12,32,"(2,4); (4,6); (7,9); (10,13); (13,15); (16,18); (21,23); (25,28); (28,30)",0.0,"3,5,8,11,12,14,17,22,26,27,29",11,0.0,"0,1,2,4,6,7,9,10,13,15,16,16,18,19,20,21,23,24,25,28,28,30,31,7",0.34375
0.1388888888888889,0.25,2,3,106.38709677419355,132.3548387096774,297.38709677419354,270.93548387096774,972.6666666666667,2.5806451612903225,ZMG,"1,2,10,22,31",7,"(2,1); (24,22); (32,31); (2,1); (11,10); (32,31); (3,2)","Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",13,36,"(0,2); (5,7); (9,11); (12,14); (14,17); (20,24); (25,28); (30,32); (33,35); (13,16); (25,27)",0.8,"1,6,10,13,14,15,16,21,22,23,26,27,31,34",16,0.19444444444444445,"0,2,1,2,2,3,4,5,7,7,8,9,9,9,9,11,11,12,14,14,17,18,19,20,24,22,24,25,28,28,29,30,32,31,32,33,33,35,35,0,0,2,1,2,4,4,5,6,7,8,9,9,9,9,11,10,12,13,16,17,18,20,22,24,25,27,28,29,30,32,31,32,33,35,35,1,2,2,3,2",0.4444444444444444
0.2727272727272727,0.3333333333333333,1,1,119.25,138.0,192.625,192.625,1009.875,1.5,ZMG,3,1,"(4,3)",He is of three quarters Irish and one quarter French descent.,14,11,"(5,7)",0.0,6,1,0.09090909090909091,"2,3,4,3,4,5,7,8,9,10,10,3",0.09090909090909091
0.22916666666666666,0.20833333333333334,2,3,114.75675675675676,131.43243243243242,158.02702702702703,145.27027027027026,893.7567567567568,1.2972972972972974,ZMG,"1,19,30,39,42",5,"(3,1); (20,19); (31,30); (40,39); (43,42)","Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",15,48,"(0,2); (1,4); (5,8); (10,12); (15,17); (17,20); (21,23); (23,25); (27,31); (30,32); (33,36); (38,40); (39,41); (44,46)",0.8,"1,2,3,6,7,11,16,18,19,22,24,28,29,30,31,34,35,39,40,45",20,0.10416666666666667,"0,2,3,1,4,5,8,8,9,10,12,13,13,14,14,15,17,17,20,19,20,21,23,25,25,26,27,31,30,32,32,33,33,36,37,38,40,39,41,42,43,42,43,43,44,46,47,16",0.4166666666666667
0.3157894736842105,0.29411764705882354,2,2,111.61538461538461,128.69230769230768,163.30769230769232,145.15384615384616,1032.1538461538462,1.3076923076923077,ZMG,12,1,"(14,12)","When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",16,19,"(1,3); (3,5); (5,7); (7,10); (11,14)",1.0,"2,4,6,8,9,12,13",7,0.05263157894736842,"1,1,3,5,7,10,10,11,14,12,14,15,16,17,18,6,7",0.3684210526315789
0.2727272727272727,0.2,4,1,107.75,107.75,133.875,133.875,1145.5,1.25,ZMG,"2,6",2,"(10,6); (6,2)",He was married to actress Kim Basinger from 1993 to 2002.,17,11,"(2,4); (8,10)",0.0,"3,9",2,0.18181818181818182,"1,2,4,5,6,7,8,10,6,2",0.18181818181818182
0.34782608695652173,0.3,1,2,114.73333333333333,124.73333333333333,160.06666666666666,139.86666666666667,997.4666666666667,1.3333333333333333,ZMG,21,2,"(22,21); (22,21)","Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",18,23,"(0,2); (3,5); (6,8); (9,11); (11,14); (15,17); (17,19); (19,22)",1.0,"1,4,7,10,12,13,16,18,20,21",10,0.08695652173913043,"0,2,3,5,6,8,9,9,11,14,14,15,17,19,22,21,22,22,21,1",0.43478260869565216
0.32,0.19047619047619047,3,3,112.70588235294117,121.41176470588235,159.35294117647058,138.94117647058823,1019.3823529411765,1.2352941176470589,ZMG,"2,11",2,"(13,11); (5,2)","In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",19,25,"(2,4); (4,7); (9,13); (18,21)",0.5,"3,5,6,10,11,12,19,20",8,0.08,"2,4,7,8,9,9,13,11,13,14,15,16,17,18,21,21,22,23,24,5,2",0.32
0.3125,0.3225806451612903,2,2,125.81818181818181,180.27272727272728,339.54545454545456,323.3636363636364,1034.3333333333333,2.8181818181818183,ZMG,"8,11,13",4,"(10,8); (12,11); (12,11); (15,13)",He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,20,16,"(4,7); (8,10); (10,12); (13,15)",0.3333333333333333,"5,6,9,11,14",5,0.25,"1,1,2,3,4,7,8,10,8,10,12,11,12,12,13,15,15,15,1,2,3,4,7,8,10,12,11,12,13,15,13",0.3125
0.3333333333333333,0.1875,1,1,99.58333333333333,113.0,143.58333333333334,137.25,922.7916666666666,1.3333333333333333,ZMG,2,1,"(3,2)","In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",21,18,"(1,3); (4,6); (6,8); (8,10); (12,14); (15,17)",1.0,"2,5,7,9,13,16",6,0.05555555555555555,"1,3,4,6,6,8,10,11,12,14,15,17,17,3,2",0.3333333333333333
0.20588235294117646,0.24615384615384617,2,2,98.74074074074075,110.81481481481481,295.0740740740741,250.85185185185185,1008.4629629629629,2.4074074074074074,ZMG,"5,10",2,"(6,5); (12,10)","He is infamous for his 1994 appearance on Saturday Night Live as he potrays Mr. Armstrong, a scoutmaster who is a pedophile, he rips his shirt and puts his mouth around Adam Sandler's neck.",22,34,"(0,2); (2,4); (6,8); (9,12); (13,15); (15,17); (17,19); (21,23); (23,25); (25,27); (27,29); (30,32); (8,11)",0.5,"1,3,7,9,10,11,14,16,18,22,24,26,28,31",15,0.058823529411764705,"0,2,4,5,6,5,6,6,8,9,12,10,12,13,15,15,17,17,19,20,21,23,25,27,29,30,32,2,6,7,8,11,5",0.4411764705882353
0.375,0.3125,2,2,100.3,115.8,164.5,164.5,1110.5,1.6,ZMG,"1,3,11",3,"(12,11); (4,3); (3,1)","Rosemary Clooney (May 23, 1928 - June 29, 2002) was an American popular singer and actress.",23,16,"(1,3); (4,7); (7,9); (9,11); (11,13); (13,15)",0.0,"2,5,6,8,10,12,14",7,0.1875,"0,1,3,4,7,9,11,12,11,13,13,15,15,4,3,1",0.4375
0.23529411764705882,0.3333333333333333,2,2,108.61538461538461,147.23076923076923,166.69230769230768,151.23076923076923,1010.5384615384615,1.3846153846153846,ZMG,2,1,"(4,2)","In 1954 she, along with Bing Crosby, Danny Kaye, and nVera-Ellen, starred in the movie White Christmas.",24,17,"(1,3); (4,6); (11,14)",1.0,"2,5,12,13",4,0.058823529411764705,"1,3,3,4,6,7,8,9,10,10,10,10,11,14,15,16,4,2",0.23529411764705882
0.42857142857142855,0.1875,2,3,106.41666666666667,117.66666666666667,152.16666666666666,146.5,1013.2222222222223,1.3333333333333333,ZMG,"2,10",2,"(12,10); (4,2)","Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.",25,21,"(2,4); (4,6); (7,9); (9,12); (10,14); (14,16); (17,19)",0.5,"3,5,8,10,11,12,13,15,18",10,0.09523809523809523,"2,2,4,6,7,9,9,12,10,14,16,17,19,20,4,2",0.47619047619047616
0.33962264150943394,0.19047619047619047,2,13,106.74285714285715,116.11428571428571,178.5142857142857,127.14285714285714,916.7357142857143,1.2,ZMG,"22,30",2,"(24,22); (31,30)","Rosemary Clooney was married three times, twice to Jose Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",26,53,"(1,3); (3,5); (6,8); (8,22); (11,13); (14,16); (18,20); (20,24); (25,27); (29,31); (30,32); (33,35); (39,52); (42,44); (44,46)",1.0,"2,4,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,26,30,31,34,40,41,42,43,44,45,46,47,48,49,50,51",40,0.03773584905660377,"0,1,3,5,6,8,22,22,22,11,13,14,16,17,18,20,24,22,24,25,27,28,29,31,30,32,33,35,36,37,38,39,52,42,44,46,47,47,48,52,23,23",0.7547169811320755
0.17647058823529413,0.3,4,2,86.71428571428571,95.21428571428571,131.0,121.71428571428571,1059.4285714285713,1.4285714285714286,ZMG,"1,10,11,12",4,"(3,1); (11,10); (12,11); (16,12)","Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",27,17,"(0,2); (4,7); (9,11); (11,13); (13,15)",0.75,"1,5,6,10,12,14",6,0.23529411764705882,"0,2,3,1,3,4,7,8,9,11,10,11,12,11,13,13,15,15,16,12",0.35294117647058826
0.26666666666666666,0.375,1,2,99.45454545454545,115.0,205.45454545454547,151.54545454545453,1075.4545454545455,1.4545454545454546,ZMG,"1,8,10",3,"(9,8); (11,10); (2,1)",In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.,28,15,"(1,3); (4,6); (6,9); (9,11); (10,12); (12,14)",0.6666666666666666,"2,5,7,8,10,11,13",7,0.2,"1,3,4,6,9,8,9,11,10,12,12,14,14,2,1",0.4666666666666667
0.27450980392156865,0.2857142857142857,2,2,101.78378378378379,121.54054054054055,161.6216216216216,152.0,877.9594594594595,1.5135135135135136,ZMG,"11,22,23,30,37,45,48",7,"(12,11); (23,22); (24,23); (31,30); (38,37); (46,45); (50,48)","She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",29,51,"(6,8); (9,12); (12,14); (15,17); (19,21); (23,26); (28,31); (35,38); (38,40); (40,42); (44,46); (48,50)",0.5714285714285714,"7,10,11,13,16,20,24,25,29,30,36,37,39,41,45,49",16,0.13725490196078433,"3,4,4,5,6,8,9,12,11,12,14,14,15,17,17,18,19,21,21,22,22,23,22,23,24,23,26,27,28,31,30,31,32,33,33,33,34,34,35,38,37,38,40,42,43,44,46,45,46,47,47,48,50,48,50,5",0.3137254901960784
0.5263157894736842,0.21428571428571427,5,10,94.11111111111111,94.11111111111111,226.33333333333334,168.66666666666666,1041.037037037037,1.5555555555555556,ZMG,"11,12",2,"(12,11); (17,12)","In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.",30,19,"(3,14); (14,16); (12,15)",1.0,"4,5,6,7,8,9,10,11,12,13,14,15",13,0.10526315789473684,"2,3,14,16,17,18,12,11,12,15,16,17,12",0.6842105263157895
0.5185185185185185,0.32,0,10,117.46153846153847,131.3846153846154,231.6153846153846,220.0,1158.4871794871794,1.9230769230769231,ZMG,,0,,"Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.",31,27,"(1,12); (12,14)",0.0,"2,3,4,5,6,7,8,9,10,11,13",11,0.0,"1,12,14",0.4074074074074074
0.35714285714285715,0.18181818181818182,1,2,116.55555555555556,125.77777777777777,192.66666666666666,155.44444444444446,1030.7777777777778,1.2222222222222223,ZMG,1,1,"(2,1)","In 1964 she went to Reprise again, shifting the next year to Dot Records.",32,14,"(1,3); (3,5); (7,9); (10,13)",0.0,"2,4,8,11,12",5,0.07142857142857142,"1,3,3,5,6,7,9,10,13,2,1",0.35714285714285715
0.375,0.3333333333333333,0,0,142.4,142.4,199.8,156.2,1086.2,1.2,ZMG,,0,,In 1966 she went to United Artists Records.,33,8,,0.0,,0,0.0,1,0.0
0.6666666666666666,0.0,0,0,124.2,124.2,242.6,124.2,1048.4,1.0,ZMG,,0,,"In 1986 she sang a duet with Wild Man Fischer on ""It's a Hard Business"".",34,15,,0.0,,0,0.0,2,0.0
0.26666666666666666,0.2727272727272727,1,2,92.81818181818181,92.81818181818181,108.81818181818181,92.81818181818181,1077.090909090909,1.0,ZMG,9,1,"(10,9)","Michael McManus (born February 5, 1959) is a syndicated columnist who wrote Ethics & Religion.",35,15,"(1,3); (5,8); (8,10); (9,11); (12,14)",1.0,"2,6,7,9,10,13",6,0.06666666666666667,"1,3,4,5,8,10,9,11,12,14,2",0.4
0.4838709677419355,0.2916666666666667,0,8,110.5625,125.4375,155.4375,150.6875,1051.71875,1.5,ZMG,,0,,"On January 28, 2005 it was revealed that he accepted money from the George W. Bush administration to promote their marriage initiative program, which he did not disclose to his readers.",36,31,"(3,6); (6,9); (9,13); (13,16); (16,18); (22,24); (24,26); (21,30)",0.0,"4,5,7,8,10,11,12,14,15,17,22,23,24,25,26,27,28,29",20,0.0,"2,3,6,6,9,13,16,16,18,19,19,20,21,22,24,26,27,28,21,30,30,13,3",0.6451612903225806
0.3,0.3333333333333333,1,6,117.85714285714286,139.28571428571428,327.85714285714283,236.0,1005.7142857142856,2.142857142857143,ZMG,2,1,"(3,2)","Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",37,10,"(0,3); (2,9); (2,4); (4,7)",1.0,"1,2,3,4,5,6,7,8",11,0.1,"0,3,2,9,0,0,1,2,4,4,7,9,9,3",1.1
0.35294117647058826,0.23076923076923078,1,1,107.81818181818181,116.27272727272727,127.54545454545455,120.81818181818181,952.0,1.1818181818181819,ZMG,12,1,"(13,12)","He is assumed to be the son of Richard Bush and Mary Fairbanks both of Dedham, Massachusetts.",38,17,"(2,4); (4,6); (6,8); (9,11); (11,13); (12,14)",1.0,"3,5,7,10,12,13",6,0.058823529411764705,"2,4,6,8,9,11,13,12,14,15,16,16,9",0.35294117647058826
0.36,0.22727272727272727,0,11,112.6875,128.25,221.75,145.875,918.59375,1.375,ZMG,,0,,By training he was a blacksmith but when the American Revolution broke out militia Captain Bush led a company of soldiers for the Continental Army.,39,25,"(1,3); (3,5); (7,9); (9,21); (11,13); (16,18); (21,23)",0.0,"2,4,8,10,11,12,13,14,15,16,17,18,19,20,22",17,0.0,"1,3,5,6,7,9,9,21,10,11,13,14,15,16,18,18,21,23,23,24,14",0.68
0.5,0.2857142857142857,0,2,110.0,150.75,186.0,186.0,1032.6041666666665,1.75,ZMG,,0,,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",40,16,"(2,4); (4,6); (6,8); (9,12); (13,15)",0.0,"3,5,7,10,11,14",6,0.0,"2,2,4,6,6,8,8,9,12,12,13,15,4,6",0.375
0.5,0.16666666666666666,0,2,119.75,162.5,218.25,194.5,1135.5,1.5,ZMG,,0,,"He died in Springport, New York in 1815.",41,8,"(1,3); (4,7)",0.0,"2,5,6",3,0.0,"1,3,4,7,7",0.375
0.21739130434782608,0.23076923076923078,2,5,97.33333333333333,100.83333333333333,231.38888888888889,148.16666666666666,997.2453703703704,1.4444444444444444,ZMG,"4,20",2,"(22,20); (6,4)","Through his son Timothy Bush, Jr., who was also a blacksmith, descended two American Presidents -George H. W. Bush and George W. Bush.",42,23,"(4,10); (5,7); (11,13); (15,17); (19,22)",0.5,"5,6,7,8,9,12,16,20,21",10,0.08695652173913043,"3,4,10,3,4,5,7,8,9,10,10,11,13,14,14,15,17,18,19,22,20,22,12,6,4",0.43478260869565216
0.4074074074074074,0.20512820512820512,2,13,115.8125,145.25,319.125,265.4375,997.7770833333333,2.4375,ZMG,"12,20",3,"(22,20); (14,12); (22,20)",Bush was a soldier in the French and Indian Wars and a Captain in the American Revolution and is the great-great-great-great-great grandfather of president George W. Bush.,43,27,"(1,15); (17,19); (21,23); (24,26); (16,18); (23,25)",0.5,"2,3,4,5,6,7,8,9,10,11,12,13,14,17,18,22,24,25",18,0.1111111111111111,"1,15,16,17,19,20,20,20,20,21,22,20,20,20,20,20,21,21,23,23,24,26,26,14,12,3,15,16,18,20,20,20,20,21,22,20,20,23,25",0.6666666666666666
0.4,0.3125,2,2,85.08333333333333,85.08333333333333,152.66666666666666,120.33333333333333,1075.75,1.3333333333333333,ZMG,"2,9",3,"(3,2); (10,9); (4,2)","They had five children after which they relocated to Norwich, Vermont where Bush was a Captain of a militia company.",44,20,"(1,3); (2,4); (4,6); (8,10); (10,12); (12,15); (15,18)",1.0,"2,3,5,9,11,13,14,16,17",9,0.15,"1,3,2,4,6,7,8,10,9,10,12,15,18,4,2",0.45
0.4642857142857143,0.2916666666666667,2,2,101.86666666666666,125.33333333333333,196.66666666666666,163.86666666666667,1014.5333333333333,1.6,ZMG,"19,20",2,"(21,19); (21,20)","Anne Hutchinson (July 17, 1591 - August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",45,28,"(11,13); (14,16); (18,21); (19,22); (23,25); (25,27); (24,26)",1.0,"12,15,19,20,21,24,25,26",9,0.07142857142857142,"11,13,14,16,16,17,18,18,21,19,22,23,23,25,27,27,21,20,21,23,24,26,27,14",0.32142857142857145
0.4,0.25,0,2,104.66666666666667,133.58333333333334,167.08333333333334,167.08333333333334,918.7222222222222,1.6666666666666667,ZMG,,0,,"Eventually, John Winthrop decided to take Hutchinson out of power before her influence became too strong among the community's men.",46,20,"(0,2); (3,5); (7,10); (10,12); (13,15); (16,18)",0.0,"1,4,8,9,11,14,17",7,0.0,"0,2,2,3,5,6,7,10,12,12,13,13,15,16,18,18,2,5,6,7",0.35
0.5384615384615384,0.17647058823529413,2,8,133.33333333333334,133.33333333333334,240.75,171.08333333333334,1046.2083333333333,1.4166666666666667,ZMG,"22,23",3,"(25,23); (25,23); (23,22)",After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,47,26,"(4,6); (6,9); (10,13); (13,22); (22,24)",0.5,"5,7,8,11,12,14,15,16,17,18,19,20,21,23",14,0.11538461538461539,"2,3,4,6,9,10,13,22,24,25,23,24,25,23,22,24",0.5384615384615384
0.125,0.38095238095238093,1,1,122.57142857142857,151.0,443.85714285714283,393.0,1183.3535714285715,3.0,ZMG,"0,6",2,"(1,0); (7,6)","They founded the town of Portsmouth, Rhode Island.",48,8,"(3,5)",0.0,4,1,0.25,"0,1,1,0,1,1,1,2,3,5,5,6,7,6",0.125
0.2222222222222222,0.375,0,2,88.71428571428571,125.14285714285714,332.2857142857143,234.28571428571428,1043.357142857143,2.2857142857142856,ZMG,,0,,"At the age of 21, she married William Hutchinson.",49,9,"(1,3); (3,6)",0.0,"2,4,5",3,0.0,"1,1,3,6,7,8,8,8,2",0.3333333333333333
0.2857142857142857,0.23076923076923078,2,3,94.1,126.5,148.4,137.3,1036.6166666666666,1.3,ZMG,10,1,"(12,10)","They were part of the Puritan movement, especially following the teachings of John Cotton.",50,14,"(2,4); (8,12)",1.0,"3,9,10,11",4,0.07142857142857142,"1,2,4,5,6,7,8,12,10,12,13,13,13",0.2857142857142857
0.2857142857142857,0.17647058823529413,0,1,96.66666666666667,101.8,111.46666666666667,111.46666666666667,992.5333333333333,1.1333333333333333,ZMG,,0,,Three U.S. Presidents (Franklin D. Roosevelt and both Bushes - George H. W. Bush and George W. Bush) are her descendants.,51,21,"(3,5); (8,10); (10,12); (13,15); (17,19)",0.0,"4,9,11,14,18",5,0.0,"1,2,2,3,5,6,7,8,10,12,13,15,16,17,19,20,1",0.23809523809523808
0.20689655172413793,0.20512820512820512,2,2,113.73913043478261,127.43478260869566,224.82608695652175,180.95652173913044,947.9739130434783,1.6956521739130435,ZMG,"2,10,11",3,"(3,2); (11,10); (13,11)","Another descendant, Eve LaPlante, is the author of the most recent biography of Anne Hutchinson, American Jezebel: The Uncommon Life of Anne Hutchinson, the Woman Who Defied the Puritans.",52,29,"(1,3); (3,5); (5,8); (8,11); (11,13); (3,6); (6,9); (18,20); (20,22); (24,26)",0.6666666666666666,"2,4,5,6,7,8,9,10,12,19,21,25",14,0.10344827586206896,"0,1,3,2,3,3,5,8,11,10,10,11,11,13,11,0,1,3,3,6,6,9,11,11,13,14,15,16,16,17,18,20,22,23,24,26,26,27,28",0.4827586206896552
