fixation_omission_rate,fixation_regression_rate,max_regression_distance,max_skip_distance,mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_meanPupilSize,mean_nFixations,participant_id,regressed_words,regressed_words_count,regression_pairs,sentence_content,sentence_id,sentence_length,skip_pairs,skipped_words,skipped_words_count,word_regression_rate,word_sequence,word_skip_rate
0.09090909090909091,0.38095238095238093,1,8,145.6,213.5,389.2,314.3,733.6333333333334,2.1,ZJN,"4,5,9",3,"(6,5); (5,4); (6,5); (10,9)",Henry Ford advocated long-time associate Harry Bennett to take the spot.,10,11,"(0,2); (4,6); (6,8); (8,10); (1,10)","1,2,3,4,5,6,7,8,9",9,0.2727272727272727,"0,0,2,3,4,4,5,6,6,5,4,6,6,5,6,8,10,9,1,1,10",0.8181818181818182
0.1,0.25,3,1,155.05555555555554,172.0,242.11111111111111,229.16666666666666,708.6203703703703,1.5555555555555556,ZJN,"0,3,8,16",4,"(2,0); (9,8); (19,16); (6,3)","Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",11,20,"(1,3); (7,9); (13,15); (17,19)","2,8,14,18",4,0.2,"0,1,1,2,0,1,3,4,5,6,7,9,8,8,9,10,11,12,13,15,16,17,19,16,16,6,6,3",0.2
0.21875,0.4166666666666667,3,8,135.76,189.96,335.04,258.48,720.34,1.92,ZJN,"5,12,18,19,22,27,30",7,"(6,5); (15,12); (19,18); (21,19); (23,22); (28,27); (31,30); (21,19)","In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",12,32,"(2,4); (4,6); (5,7); (8,10); (10,15); (12,14); (14,16); (16,18); (18,21); (21,30); (24,26); (26,28); (27,30)","3,5,6,9,11,12,13,14,15,17,19,20,22,23,24,25,26,27,28,29",20,0.21875,"0,1,2,2,4,6,5,7,8,10,10,10,15,12,12,14,16,16,16,18,18,19,18,21,21,19,20,21,21,30,23,23,22,23,24,26,28,27,30,30,31,30,31,21,21,19",0.625
0.1388888888888889,0.36,1,6,135.83870967741936,188.38709677419354,269.93548387096774,224.32258064516128,735.0107526881721,1.6129032258064515,ZJN,"4,9,10,16,22,34",6,"(5,4); (10,9); (11,10); (17,16); (23,22); (35,34); (35,34)","Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",13,36,"(3,5); (4,6); (8,10); (9,11); (10,12); (12,14); (14,17); (16,18); (19,23); (22,24); (25,27); (33,35); (28,35)","4,5,9,10,11,13,15,16,17,20,21,22,23,26,29,30,31,32,33,34",20,0.16666666666666666,"0,0,0,1,1,2,2,3,5,4,6,7,7,8,10,9,9,9,9,9,11,10,12,14,14,17,16,18,19,23,22,24,25,27,28,29,30,31,31,32,33,33,35,34,35,35,28,35,34,12",0.5555555555555556
0.09090909090909091,0.38095238095238093,1,2,126.9,159.9,275.8,262.4,732.825,2.1,ZJN,"2,3",2,"(4,3); (3,2)",He is of three quarters Irish and one quarter French descent.,14,11,"(0,3); (2,5); (4,6); (6,8); (8,10)","1,2,3,4,5,7,9",7,0.18181818181818182,"0,3,4,3,2,5,6,7,8,9,10,10,10,3,3,4,6,8,10,10,10",0.6363636363636364
0.08333333333333333,0.43243243243243246,2,3,154.8409090909091,213.0681818181818,305.6363636363636,251.22727272727272,697.8924242424242,1.6818181818181819,ZJN,"1,3,5,6,9,12,16,19,20,21,22,24,29,30,37,39,45",17,"(2,1); (4,3); (6,5); (8,6); (10,9); (13,12); (17,16); (21,19); (21,20); (22,21); (23,22); (25,24); (31,30); (30,29); (38,37); (40,39); (46,45)","Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",15,48,"(0,2); (2,4); (3,6); (5,8); (6,10); (9,13); (15,17); (18,21); (19,21); (20,22); (21,23); (22,24); (24,26); (26,28); (28,31); (37,40); (40,42); (44,46); (45,47)","1,3,4,5,6,7,8,9,10,11,12,16,19,20,21,22,23,25,27,29,30,38,39,41,45,46",26,0.3541666666666667,"0,0,2,1,2,4,3,6,5,8,6,6,10,9,13,12,13,14,14,14,14,15,17,17,16,17,18,18,21,19,19,19,19,21,20,22,21,23,22,24,25,24,26,28,31,30,29,30,31,32,33,34,35,36,37,37,37,38,37,37,40,39,39,40,42,42,43,43,44,44,46,45,47,47",0.5416666666666666
0.2631578947368421,0.3333333333333333,2,2,124.0,152.14285714285714,262.5,226.42857142857142,712.7142857142856,1.7142857142857142,ZJN,"12,15,16,17",4,"(13,12); (18,16); (18,17); (17,15)","When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",16,19,"(0,2); (3,5); (5,7); (7,9); (10,13); (12,14)","1,4,6,8,11,12,13",7,0.21052631578947367,"0,0,2,3,5,7,9,10,10,10,13,12,14,15,16,17,18,16,17,18,18,17,15",0.3684210526315789
0.09090909090909091,0.3333333333333333,2,1,128.5,128.5,206.6,169.4,772.5,1.2,ZJN,"3,7,8",3,"(4,3); (8,7); (10,8)",He was married to actress Kim Basinger from 1993 to 2002.,17,11,"(0,2); (2,4); (3,5); (6,8); (8,10)","1,3,4,7,9",5,0.2727272727272727,"0,2,4,3,5,6,8,7,8,10,8",0.45454545454545453
0.13043478260869565,0.3902439024390244,2,2,135.1,186.5,487.55,286.55,713.6499999999999,2.05,ZJN,"0,4,6,12,20,21",6,"(6,4); (7,6); (2,0); (13,12); (22,21); (21,20); (22,21)","Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",18,23,"(0,2); (4,6); (4,7); (6,9); (0,2); (3,5); (6,9); (9,11); (12,14); (17,19); (19,22); (20,22)","1,4,5,6,7,8,10,13,18,20,21",11,0.2608695652173913,"0,0,2,2,2,3,4,4,4,6,4,7,6,9,9,0,1,2,0,2,3,5,6,9,11,12,13,12,14,15,16,17,19,19,22,21,20,22,21,22",0.4782608695652174
0.2,0.3793103448275862,2,3,142.4,172.35,231.85,211.05,699.3666666666667,1.45,ZJN,"15,18,20,21,22",5,"(16,15); (19,18); (22,21); (21,20); (24,22)","In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",19,25,"(2,4); (4,6); (9,11); (12,14); (14,16); (15,17); (18,22); (20,22)","3,5,10,13,15,16,19,20,21",9,0.2,"1,1,2,2,4,6,7,8,8,9,11,11,12,14,16,15,17,18,19,18,22,21,20,22,23,24,24,22,23",0.36
0.0625,0.42857142857142855,3,12,131.53333333333333,175.13333333333333,614.7333333333333,355.1333333333333,795.438888888889,2.3333333333333335,ZJN,"5,6,8,11,12,13",6,"(6,5); (7,6); (10,8); (9,8); (12,11); (15,13); (15,12)",He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,20,16,"(4,6); (5,7); (6,8); (8,10); (10,12); (11,13); (13,15); (1,14)","2,3,4,5,6,7,8,9,10,11,12,13,14",13,0.375,"1,1,2,3,3,4,4,6,5,7,6,8,10,8,9,8,9,10,12,11,11,13,13,15,15,13,14,15,15,12,1,14,15,15",0.8125
0.1111111111111111,0.46875,3,13,138.5,148.5625,342.3125,279.875,742.0729166666667,2.0,ZJN,"0,1,2,3,5,14,15",7,"(1,0); (3,2); (6,5); (17,15); (17,14); (4,3); (3,1)","In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",21,18,"(0,3); (2,4); (4,6); (8,10); (12,14); (15,17); (1,15)","1,2,3,4,5,6,7,8,9,10,11,12,13,14,16",15,0.3888888888888889,"0,1,0,3,2,2,4,6,5,6,7,8,10,10,11,12,14,15,17,15,16,17,14,4,3,1,1,15,16,6",0.8333333333333334
0.17647058823529413,0.41509433962264153,4,11,130.85714285714286,171.35714285714286,313.0,255.0,701.8607142857143,1.8928571428571428,ZJN,"2,7,10,11,13,15,21,24",8,"(5,2); (8,7); (14,10); (13,11); (15,13); (17,15); (22,21); (26,24)","He is infamous for his 1994 appearance on Saturday Night Live as he potrays Mr. Armstrong, a scoutmaster who is a pedophile, he rips his shirt and puts his mouth around Adam Sandler's neck.",22,34,"(0,4); (2,4); (4,6); (6,8); (7,9); (9,14); (10,13); (11,14); (13,17); (15,17); (19,22); (24,26); (26,28); (21,33)","1,2,3,5,7,8,10,11,12,13,14,15,16,20,21,22,23,24,25,26,27,28,29,30,31,32",26,0.23529411764705882,"0,0,4,5,2,2,2,4,4,6,6,8,8,7,9,14,10,10,13,11,14,15,13,17,17,15,17,17,18,19,22,21,21,22,22,23,24,25,26,24,26,28,29,30,31,32,33,33,21,21,21,33",0.7647058823529411
0.1875,0.2962962962962963,2,6,139.92307692307693,161.69230769230768,278.2307692307692,265.6923076923077,684.7461538461538,2.076923076923077,ZJN,"3,11,13",3,"(12,11); (15,13); (4,3)","Rosemary Clooney (May 23, 1928 - June 29, 2002) was an American popular singer and actress.",23,16,"(4,6); (9,12); (11,13); (13,15); (13,15); (4,7); (8,15)","5,6,9,10,11,12,13,14",8,0.1875,"0,0,0,1,2,3,4,6,7,8,9,12,11,13,13,15,13,15,4,4,4,3,4,7,8,8,15",0.5
0.23529411764705882,0.4444444444444444,1,2,123.6923076923077,269.9230769230769,316.0,276.38461538461536,686.2249999999999,2.076923076923077,ZJN,4,1,"(5,4)","In 1954 she, along with Bing Crosby, Danny Kaye, and nVera-Ellen, starred in the movie White Christmas.",24,17,"(2,5); (4,6); (8,10); (11,13)","3,4,5,9,12",5,0.058823529411764705,"1,1,2,5,4,6,7,8,10,10,10,10,10,10,10,10,11,11,13,14,15,16,16,16,16,16",0.29411764705882354
0.23809523809523808,0.3333333333333333,5,2,182.0625,237.1875,326.9375,300.875,694.9114583333334,1.875,ZJN,"0,2,5,8,14",5,"(6,5); (9,8); (16,14); (7,2); (2,0)","Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.",25,21,"(3,6); (7,9); (10,13); (14,16); (14,17); (17,19)","4,5,8,11,12,15,16,18",8,0.23809523809523808,"0,1,2,3,6,5,6,7,7,7,9,9,8,9,10,10,10,13,14,16,14,17,19,19,20,20,7,2,0,0",0.38095238095238093
0.11320754716981132,0.3855421686746988,2,8,142.61702127659575,178.06382978723406,265.4468085106383,243.74468085106383,683.4219858156029,1.7659574468085106,ZJN,"6,7,9,11,18,21,23,29,31,35,37,38,40,49",14,"(8,6); (8,7); (10,9); (13,11); (22,21); (24,23); (30,29); (32,31); (36,35); (39,38); (41,40); (50,49); (38,37); (38,37); (20,18)","Rosemary Clooney was married three times, twice to Jose Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",26,53,"(6,8); (7,10); (11,13); (13,15); (18,20); (11,13); (13,22); (21,24); (23,25); (29,32); (31,33); (38,41); (44,46); (48,50); (49,52)","7,8,9,12,14,15,16,17,18,19,20,21,22,23,24,30,31,32,39,40,45,49,50,51",24,0.2641509433962264,"1,2,3,4,5,6,6,7,8,6,8,7,10,9,9,10,11,13,13,15,16,17,18,18,20,13,11,13,22,21,24,23,25,26,26,27,28,29,30,30,30,29,29,32,31,33,33,34,35,36,35,36,36,37,38,39,38,41,40,40,41,42,43,44,46,46,47,47,48,50,49,52,52,52,37,38,37,38,37,29,20,20,18",0.4528301886792453
0.11764705882352941,0.2916666666666667,1,1,148.06666666666666,167.4,235.93333333333334,215.06666666666666,695.08,1.6,ZJN,"6,10,14,15",4,"(7,6); (11,10); (16,15); (15,14)","Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",27,17,"(1,3); (4,6); (6,8); (9,11); (13,15)","2,5,7,10,14",5,0.23529411764705882,"0,1,3,4,4,6,7,6,8,9,9,11,10,11,12,13,15,16,16,15,15,15,15,14",0.29411764705882354
0.06666666666666667,0.4444444444444444,1,1,153.28571428571428,181.85714285714286,334.5,304.35714285714283,722.7321428571429,1.9285714285714286,ZJN,"3,8,10,11,12",5,"(4,3); (9,8); (11,10); (13,12); (12,11)",In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.,28,15,"(0,2); (6,8); (9,11); (10,12)","1,7,10,11",4,0.3333333333333333,"0,2,3,4,3,4,5,5,6,8,9,8,9,11,10,10,12,13,12,11,12,13,13,13,14,14",0.26666666666666666
0.1568627450980392,0.4050632911392405,2,3,151.06976744186048,199.1860465116279,311.27906976744185,275.30232558139534,684.7775193798451,1.8372093023255813,ZJN,"2,11,12,15,16,20,22,27,30,33,34,36,45",13,"(4,2); (12,11); (14,12); (12,11); (17,16); (16,15); (21,20); (23,22); (29,27); (31,30); (32,30); (35,34); (35,33); (37,36); (46,45)","She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",29,51,"(0,2); (2,4); (2,4); (8,10); (10,12); (11,13); (15,17); (15,17); (19,21); (20,23); (24,26); (27,29); (27,31); (30,32); (33,37); (36,38); (38,40); (40,42); (44,46); (48,50)","1,3,9,11,12,16,20,21,22,25,28,29,30,31,34,35,36,37,39,41,45,49",22,0.2549019607843137,"0,0,2,4,2,4,4,5,5,6,7,8,10,12,12,11,12,13,14,12,11,13,14,15,15,17,16,15,15,17,18,18,18,19,21,20,20,23,22,23,24,24,26,27,29,27,31,30,31,32,30,32,33,33,33,34,34,35,34,35,33,37,36,38,40,42,42,43,44,46,45,46,47,47,48,50,50,50,33",0.43137254901960786
0.10526315789473684,0.4090909090909091,2,5,133.1764705882353,160.76470588235293,217.41176470588235,176.0,653.2352941176471,1.2941176470588236,ZJN,"5,7,8,10",4,"(9,8); (8,7); (7,5); (11,10)","In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.",30,19,"(0,2); (5,7); (7,9); (5,11); (10,12); (15,17)","1,6,7,8,9,10,11,16",8,0.21052631578947367,"0,2,3,4,4,5,7,9,8,7,5,11,10,12,13,14,15,17,17,18,18",0.42105263157894735
0.2222222222222222,0.4,2,3,140.52380952380952,199.61904761904762,271.1904761904762,239.66666666666666,803.8126984126984,1.6666666666666667,ZJN,"1,6,8,11,21,25",6,"(3,1); (7,6); (10,8); (12,11); (23,21); (26,25)","Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.",31,27,"(0,3); (1,5); (5,7); (6,8); (8,10); (10,12); (14,16); (17,19); (20,23); (21,23); (23,25)","1,2,3,4,6,7,9,11,15,18,21,22,24",13,0.2222222222222222,"0,0,0,3,1,5,7,6,8,8,9,9,10,8,10,12,11,12,13,14,16,17,17,19,20,23,21,23,25,26,26,26,26,25,26",0.48148148148148145
0.21428571428571427,0.4444444444444444,1,2,130.0909090909091,231.63636363636363,283.90909090909093,231.63636363636363,723.1212121212121,1.6363636363636365,ZJN,11,1,"(12,11)","In 1964 she went to Reprise again, shifting the next year to Dot Records.",32,14,"(2,5); (7,9); (10,12); (11,13)","3,4,8,11,12",5,0.07142857142857142,"1,2,5,5,6,7,9,10,12,12,11,13,13,13,13,13,13",0.35714285714285715
0.25,0.2631578947368421,1,3,139.16666666666666,139.16666666666666,524.5,483.8333333333333,776.1805555555555,3.1666666666666665,ZJN,6,1,"(7,6)",In 1966 she went to United Artists Records.,33,8,"(3,6); (1,3); (3,7)","2,4,5,6",4,0.125,"0,1,2,3,6,7,0,1,1,3,3,7,6,6,7,1,2,2",0.5
0.2,0.43478260869565216,3,7,119.41666666666667,161.33333333333334,353.25,263.75,787.4791666666666,1.9166666666666667,ZJN,"1,2,7",3,"(5,2); (2,1); (8,7); (3,1)","In 1986 she sang a duet with Wild Man Fischer on ""It's a Hard Business"".",34,15,"(1,3); (3,5); (1,3); (3,6); (6,8); (7,9); (10,13); (1,9); (9,11)","2,3,4,5,6,7,8,10,11,12",10,0.2,"1,1,1,3,5,2,1,1,3,6,8,7,9,9,10,13,13,14,3,1,9,11",0.6666666666666666
0.2,0.44,3,10,156.08333333333334,204.5,462.5833333333333,335.0833333333333,757.3680555555555,2.0833333333333335,ZJN,"0,2,3,7",4,"(3,2); (8,7); (4,3); (3,0)","Michael McManus (born February 5, 1959) is a syndicated columnist who wrote Ethics & Religion.",35,15,"(1,3); (3,5); (5,8); (10,12); (12,14); (1,3); (3,14)","2,4,5,6,7,8,9,10,11,12,13",11,0.26666666666666666,"0,1,3,2,3,5,5,8,7,8,9,9,9,10,12,14,14,4,3,0,0,1,3,14",0.7333333333333333
0.22580645161290322,0.4,2,28,124.625,150.375,258.5416666666667,221.54166666666666,798.1458333333334,1.6666666666666667,ZJN,"11,13,14,20,28",5,"(12,11); (15,14); (14,13); (22,20); (29,28)","On January 28, 2005 it was revealed that he accepted money from the George W. Bush administration to promote their marriage initiative program, which he did not disclose to his readers.",36,31,"(3,5); (7,9); (10,12); (11,15); (13,16); (16,18); (19,22); (22,24); (24,27); (27,29); (28,30); (1,30); (3,20); (20,30)","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",28,0.16129032258064516,"1,1,2,2,3,5,6,7,9,10,12,11,15,14,13,16,16,18,19,22,20,21,22,24,27,27,29,28,30,30,1,1,30,30,3,3,20,30,30,21",0.9032258064516129
0.4,0.375,2,6,176.16666666666666,194.16666666666666,625.3333333333334,440.3333333333333,713.4166666666666,2.6666666666666665,ZJN,"0,7",2,"(9,7); (1,0); (9,7)","Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",37,10,"(2,4); (4,9); (0,2); (2,9)","1,3,4,5,6,7,8",7,0.2,"0,1,2,4,9,7,7,1,0,0,2,9,9,7,7",0.7
0.11764705882352941,0.4090909090909091,3,3,123.86666666666666,150.26666666666668,349.06666666666666,192.6,719.6444444444445,1.4666666666666666,ZJN,"0,1,3",3,"(4,3); (4,1); (1,0)","He is assumed to be the son of Richard Bush and Mary Fairbanks both of Dedham, Massachusetts.",38,17,"(0,4); (3,6); (13,15)","1,2,3,4,5,14",6,0.17647058823529413,"0,4,3,6,7,8,9,9,10,11,12,13,15,15,16,16,16,4,1,0",0.35294117647058826
0.12,0.39473684210526316,3,3,143.77272727272728,161.4090909090909,297.1363636363636,246.13636363636363,746.8909090909091,1.7272727272727273,ZJN,"6,7,10,16,20,21,23",7,"(7,6); (9,7); (11,10); (17,16); (21,20); (24,23); (24,21); (22,20)",By training he was a blacksmith but when the American Revolution broke out militia Captain Bush led a company of soldiers for the Continental Army.,39,25,"(1,5); (5,7); (6,8); (7,11); (15,17); (18,21); (20,23); (20,23)","2,3,4,6,7,8,9,10,16,19,20,21,22",13,0.28,"1,5,7,6,8,9,7,7,11,10,11,12,13,14,14,15,17,16,17,18,21,20,23,24,23,24,21,22,20,23,23,23",0.52
0.125,0.34615384615384615,1,9,140.5,191.07142857142858,352.42857142857144,271.07142857142856,725.5595238095239,1.8571428571428572,ZJN,"4,10,11",3,"(12,11); (11,10); (5,4)","The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",40,16,"(0,2); (4,6); (6,8); (9,12); (10,12); (4,14)","1,5,6,7,8,9,10,11,12,13",10,0.1875,"0,2,3,4,4,6,6,6,8,8,8,8,9,12,11,10,12,13,14,15,5,4,4,14,15",0.625
0.125,0.3684210526315789,3,2,134.14285714285714,184.14285714285714,456.42857142857144,373.57142857142856,761.8809523809523,2.7142857142857144,ZJN,"1,4,5",3,"(7,5); (7,5); (7,4); (4,1)","He died in Springport, New York in 1815.",41,8,"(0,3); (4,6); (5,7); (5,7)","1,2,5,6",4,0.375,"0,0,3,3,4,4,6,7,7,5,7,7,5,5,7,4,4,1",0.5
