fixation_omission_rate,fixation_regression_rate,max_regression_distance,max_skip_distance,mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_meanPupilSize,mean_nFixations,participant_id,regressed_words,regressed_words_count,regression_pairs,sentence_content,sentence_id,sentence_length,skip_pairs,skipped_then_regressed_proportion,skipped_words,skipped_words_count,word_regression_rate,word_sequence,word_skip_rate
0.0,0.2830188679245283,1,14,162.95,176.15,417.35,387.2,1419.172619047619,2.65,ZKW,"0,1,11,13,18",6,"(14,13); (1,0); (2,1); (12,11); (1,0); (19,18)","Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",11,20,"(10,12); (12,14); (13,16); (16,18); (9,11); (0,15)",0.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17",20,0.3,"0,1,2,3,4,5,6,6,7,8,8,9,10,12,14,13,16,16,18,19,1,0,1,1,2,1,2,3,4,5,6,0,7,8,9,9,11,12,11,12,13,13,1,1,0,15,16,17,19,18,19,9,0",1.0
0.25,0.28205128205128205,5,5,136.875,163.625,251.58333333333334,222.25,1549.7326388888887,1.625,ZKW,"12,17,18,26",4,"(15,12); (18,17); (23,18); (27,26)","In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",12,32,"(4,6); (8,10); (10,15); (12,14); (17,23); (19,21); (24,27); (26,28)",0.75,"5,9,11,12,13,14,18,19,20,21,22,25,26,27",16,0.125,"1,1,2,3,4,6,7,8,10,10,15,12,14,15,15,16,17,4,17,18,17,17,23,18,19,21,21,23,24,27,26,28,29,30,30,30,31,1,1",0.5
0.08333333333333333,0.36363636363636365,5,27,118.81818181818181,147.8181818181818,657.060606060606,495.6969696969697,1325.1215127465127,4.0,ZKW,"0,1,2,3,4,5,16,18,22,25,27,31,32,33",27,"(1,0); (2,1); (5,4); (4,2); (2,1); (1,0); (7,5); (17,16); (23,22); (32,31); (34,33); (1,0); (4,3); (9,5); (5,4); (7,5); (5,4); (5,4); (4,1); (1,0); (19,18); (33,32); (33,32); (32,27); (27,25); (25,22); (1,0)","Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",13,36,"(3,5); (4,10); (10,27); (28,32); (5,7); (14,17); (19,23); (23,25); (2,30); (33,35)",0.6428571428571429,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,34",60,0.75,"0,1,0,1,2,1,2,2,3,5,4,2,1,0,2,4,10,27,28,32,2,4,5,5,7,5,7,7,8,9,9,9,9,10,11,12,13,14,17,16,17,18,19,0,19,23,22,22,23,25,27,28,29,23,0,2,30,32,31,32,33,34,33,35,35,14,0,0,1,0,1,2,3,4,3,7,9,5,4,5,6,7,5,4,5,4,1,0,2,8,9,9,10,11,13,13,14,17,17,19,18,19,20,22,22,23,24,25,27,28,29,30,31,31,32,33,32,33,34,35,27,28,33,33,32,27,25,22,22,24,1,0",1.6666666666666667
0.2727272727272727,0.36,5,1,100.875,118.25,358.625,358.625,1315.06875,3.125,ZKW,"2,3,4,5",6,"(4,3); (3,2); (10,5); (5,4); (8,4); (4,3)",He is of three quarters Irish and one quarter French descent.,14,11,"(5,7)",0.0,6,1,0.5454545454545454,"2,3,4,3,2,2,3,4,5,7,8,8,9,10,10,5,4,8,4,3,8,10,3,10,2",0.09090909090909091
0.20833333333333334,0.3411764705882353,5,27,132.1315789473684,165.0,320.6842105263158,267.6578947368421,1345.4543233082707,2.236842105263158,ZKW,"0,7,9,14,15,30,33,36",8,"(40,36); (17,15); (15,14); (14,9); (9,7); (1,0); (35,33); (31,30)","Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",15,48,"(0,8); (9,37); (38,40); (0,2); (43,46); (27,31); (30,32); (32,34)",0.75,"1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,44,45",43,0.16666666666666666,"0,8,9,37,37,38,40,36,38,17,15,14,9,7,1,0,2,37,38,40,41,42,42,42,43,43,46,47,35,33,27,31,30,32,32,34,47,47,47,13,0",0.8958333333333334
0.2631578947368421,0.24,4,2,112.64285714285714,184.71428571428572,275.14285714285717,225.85714285714286,1357.845238095238,1.7857142857142858,ZKW,"12,14",2,"(13,12); (18,14)","When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",16,19,"(2,4); (5,7); (7,9); (10,13); (13,15)",1.0,"3,6,8,11,12,14",6,0.10526315789473684,"1,2,4,5,7,9,10,10,10,10,13,12,13,15,15,16,17,17,17,18,18,14,1,1,1",0.3157894736842105
0.18181818181818182,0.4,2,1,117.11111111111111,183.0,541.6666666666666,523.0,1764.8460317460317,3.888888888888889,ZKW,"6,7,8,9",8,"(10,9); (9,8); (10,9); (10,9); (9,8); (10,8); (8,7); (7,6)",He was married to actress Kim Basinger from 1993 to 2002.,17,11,"(4,6); (8,10)",0.25,"5,9",2,0.7272727272727273,"1,1,1,2,3,4,6,6,6,7,8,8,10,9,8,10,10,9,10,9,2,2,6,8,9,1,1,8,9,8,10,8,7,6,9",0.18181818181818182
0.2608695652173913,0.3170731707317073,2,1,141.05882352941177,147.52941176470588,327.88235294117646,314.1764705882353,1402.7107843137255,2.411764705882353,ZKW,"4,17",3,"(5,4); (5,4); (19,17)","Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",18,23,"(0,2); (3,5); (6,8); (11,13); (13,15); (15,17); (17,19); (19,21)",0.5,"1,4,7,12,14,16,18,20",8,0.13043478260869565,"0,2,3,5,4,5,6,8,9,9,10,11,13,15,17,19,21,22,2,2,2,2,2,3,5,5,4,6,8,9,9,11,13,14,15,19,17,19,21,21,21",0.34782608695652173
0.12,0.2830188679245283,2,2,128.1818181818182,146.1818181818182,313.77272727272725,292.22727272727275,1342.337878787879,2.409090909090909,ZKW,"11,12,13,14,20",5,"(12,11); (21,20); (16,14); (14,13); (13,12)","In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",19,25,"(4,6); (9,12); (19,21)",0.4,"5,10,11,20",4,0.2,"1,1,2,3,4,6,7,8,9,12,11,12,13,14,15,16,17,18,19,21,20,21,22,23,23,23,24,15,16,14,13,12,2,4,7,8,9,11,23,14,14,16,16,17,18,21,21,22,23,24,14,17,1",0.16
0.0625,0.2631578947368421,2,1,111.93333333333334,139.0,412.53333333333336,283.8666666666667,1355.0322222222223,2.533333333333333,ZKW,"1,2,11,13",6,"(12,11); (2,1); (3,2); (12,11); (14,13); (13,11)",He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,20,16,"(4,6); (8,10); (10,12); (13,15); (3,5); (7,9)",0.25,"4,5,8,9,11,14",6,0.375,"1,2,2,3,4,4,6,7,8,10,10,12,11,12,13,15,15,2,1,2,3,2,3,3,5,7,9,10,10,12,11,12,13,14,13,11,1",0.375
0.05555555555555555,0.2777777777777778,2,1,115.82352941176471,145.52941176470588,335.70588235294116,292.29411764705884,1338.6019607843136,2.1176470588235294,ZKW,"1,4,13",4,"(6,4); (14,13); (2,1); (15,13)","In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",21,18,"(1,3); (7,9); (12,14); (13,15)",0.3333333333333333,"2,8,13,14",4,0.2222222222222222,"1,1,3,4,5,6,4,6,6,7,9,10,10,11,12,12,14,13,15,16,17,2,1,1,3,4,5,6,7,8,10,11,15,13,16,1",0.2222222222222222
0.17647058823529413,0.3191489361702128,0,0,103.35714285714286,136.10714285714286,216.53571428571428,204.78571428571428,1360.2083333333335,1.6785714285714286,ZKW,,0,,"He is infamous for his 1994 appearance on Saturday Night Live as he potrays Mr. Armstrong, a scoutmaster who is a pedophile, he rips his shirt and puts his mouth around Adam Sandler's neck.",22,34,,0.0,,0,0.0,1,0.0
0.1875,0.23333333333333334,4,7,153.84615384615384,236.6153846153846,586.5384615384615,386.0,1348.3333333333335,2.3076923076923075,ZKW,11,2,"(12,11); (15,11)","Rosemary Clooney (May 23, 1928 - June 29, 2002) was an American popular singer and actress.",23,16,"(1,6); (6,8); (4,12); (13,15)",1.0,"2,3,4,5,6,7,8,9,10,11,14",13,0.125,"0,1,6,8,1,2,3,4,12,11,2,3,4,4,4,6,7,8,8,9,11,11,12,13,13,15,15,15,11",0.8125
0.17647058823529413,0.40625,4,3,157.35714285714286,216.0,368.14285714285717,327.0,1326.7455782312925,2.2857142857142856,ZKW,"1,5,13",3,"(5,1); (6,5); (14,13)","In 1954 she, along with Bing Crosby, Danny Kaye, and nVera-Ellen, starred in the movie White Christmas.",24,17,"(1,5); (8,10); (11,14); (13,15)",0.3333333333333333,"2,3,4,9,12,13,14",7,0.17647058823529413,"1,1,1,5,1,1,2,3,4,5,6,5,6,7,8,8,10,10,10,11,14,14,13,15,16,16,10,10,16,16,1,1",0.4117647058823529
0.047619047619047616,0.26865671641791045,2,1,131.55,180.1,484.15,467.55,1409.5503571428571,3.35,ZKW,"0,1,2,5",5,"(2,1); (4,2); (2,1); (1,0); (6,5)","Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.",25,21,"(2,4); (4,6); (7,9); (11,13); (14,16); (17,19); (10,12)",0.25,"3,5,8,11,12,15,18",7,0.23809523809523808,"0,0,1,2,1,2,2,4,2,1,0,4,6,5,6,6,7,9,9,10,10,11,13,14,16,17,19,19,20,0,2,7,9,10,12,0",0.3333333333333333
0.05660377358490566,0.29850746268656714,5,2,120.42,161.32,352.16,324.68,1224.2011904761905,2.68,ZKW,"0,1,9,10,25,28,30,35,36,37,40,43,51",17,"(13,10); (10,9); (26,25); (29,28); (38,37); (38,36); (36,35); (52,51); (38,36); (6,1); (1,0); (3,1); (1,0); (10,9); (31,30); (41,40); (44,43)","Rosemary Clooney was married three times, twice to Jose Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",26,53,"(6,8); (9,11); (11,13); (16,18); (18,20); (20,22); (24,26); (25,27); (36,39); (42,44); (48,50); (50,52); (47,49)",0.38461538461538464,"7,10,12,17,19,21,25,26,37,38,43,48,49,51",14,0.32075471698113206,"0,1,2,3,4,5,6,8,9,11,13,10,9,10,11,11,12,13,13,14,15,16,18,18,18,20,20,22,22,23,23,24,26,26,26,25,27,28,29,28,29,30,30,31,32,33,33,33,34,35,36,36,37,38,38,38,37,38,38,36,35,36,39,40,40,41,42,44,45,46,47,47,48,50,52,51,52,35,38,36,52,52,41,41,34,26,29,6,1,0,2,2,3,1,0,2,3,4,5,6,7,10,9,22,23,25,26,27,28,29,31,30,32,35,37,39,41,40,41,35,37,38,44,43,45,46,47,49,49,52,0,0",0.2641509433962264
0.17647058823529413,0.3611111111111111,5,10,122.92857142857143,126.85714285714286,418.64285714285717,314.5,1433.7095238095237,2.5714285714285716,ZKW,"9,10,11",6,"(11,10); (12,11); (11,10); (10,9); (16,11); (11,10)","Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",27,17,"(0,3); (6,8); (9,11); (12,14); (4,15)",1.0,"1,2,5,6,7,8,9,10,11,12,13,14",15,0.35294117647058826,"0,3,4,5,6,8,9,11,10,11,12,11,10,9,9,12,12,14,3,4,15,16,2,3,3,4,16,11,10,16,0,0",0.8823529411764706
0.13333333333333333,0.3181818181818182,0,1,106.6923076923077,167.92307692307693,258.0,210.15384615384616,1316.294871794872,1.6923076923076923,ZKW,,0,,In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.,28,15,"(1,3)",0.0,2,1,0.0,"1,1,3",0.06666666666666667
0.13725490196078433,0.3393939393939394,5,4,133.20454545454547,215.9090909090909,592.6818181818181,476.1363636363636,1191.6175406664045,3.75,ZKW,"2,4,11,13,14,15,17,21,24,31,34,40,43,44,45,47,49",22,"(12,11); (15,14); (14,13); (18,17); (24,21); (33,31); (42,40); (50,49); (49,47); (47,43); (46,45); (5,4); (17,15); (22,21); (25,24); (19,17); (32,31); (35,34); (49,44); (44,43); (46,45); (4,2)","She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",29,51,"(2,4); (9,11); (19,24); (24,26); (27,29); (31,34); (35,37); (40,42)",0.058823529411764705,"3,10,20,21,22,23,25,28,32,33,36,41",12,0.43137254901960786,"1,2,4,4,4,4,4,5,6,7,8,9,11,12,11,12,13,14,14,15,14,13,15,16,17,18,17,18,19,24,21,21,21,22,23,23,23,24,26,27,27,29,30,30,31,31,31,32,32,32,33,33,33,33,33,33,31,34,34,35,37,38,39,40,42,40,31,31,32,32,33,33,42,43,44,45,45,46,46,47,47,47,48,49,50,49,47,43,44,46,45,46,48,25,18,1,2,4,5,4,4,4,5,6,8,9,12,12,13,14,15,17,17,15,17,18,19,21,21,22,21,15,16,21,25,24,26,27,29,19,17,29,21,30,31,31,32,31,32,33,33,33,34,35,34,35,37,37,43,43,44,45,45,46,47,48,49,44,43,46,46,45,48,4,2",0.23529411764705882
0.2631578947368421,0.3076923076923077,1,1,132.0,184.28571428571428,248.21428571428572,242.21428571428572,1402.7190476190478,1.8571428571428572,ZKW,"4,10,11",3,"(5,4); (11,10); (12,11)","In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.",30,19,"(5,7); (7,9); (9,11); (13,15); (15,17)",0.3333333333333333,"6,8,10,14,16",5,0.15789473684210525,"1,1,2,3,4,4,5,4,5,7,9,11,11,11,10,11,12,13,15,17,17,17,18,12,11,12",0.2631578947368421
0.07407407407407407,0.41228070175438597,4,1,134.2,180.72,619.72,595.68,1403.835688311688,4.56,ZKW,"0,1,2,3,5,9,11,12,15,16,17,19,21,23",25,"(3,1); (17,16); (6,5); (5,3); (3,1); (18,17); (17,16); (16,15); (5,2); (2,1); (1,0); (13,12); (18,17); (26,23); (12,11); (13,12); (25,23); (23,21); (21,19); (19,17); (22,21); (14,11); (11,9); (25,21); (25,21)","Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.",31,27,"(1,3); (3,5); (17,19); (21,23); (23,25); (20,22)",0.14285714285714285,"2,4,18,21,22,24",6,0.9259259259259259,"0,1,3,1,3,5,5,6,7,8,9,9,9,9,10,11,11,11,12,13,1,11,12,13,14,15,16,5,5,16,17,16,17,6,5,16,5,3,1,8,16,17,18,17,5,17,16,15,5,2,1,0,1,3,5,5,7,8,9,10,11,11,13,12,14,15,16,16,17,18,17,19,20,21,21,23,23,25,25,25,26,23,12,11,13,12,14,15,16,5,16,5,16,25,23,21,19,17,19,20,22,21,23,25,14,11,9,10,25,21,8,10,25,21",0.2222222222222222
0.2857142857142857,0.3,3,1,137.0,198.1,275.8,256.9,1425.8766666666666,2.0,ZKW,"1,2",2,"(5,2); (2,1)","In 1964 she went to Reprise again, shifting the next year to Dot Records.",32,14,"(1,3); (3,5); (7,9); (10,12)",0.5,"2,4,8,11",4,0.14285714285714285,"1,1,1,3,3,5,5,6,7,9,10,12,12,13,5,2,1,5,12,1",0.2857142857142857
0.125,0.3888888888888889,5,1,124.28571428571429,146.14285714285714,469.57142857142856,404.7142857142857,1523.9523809523812,2.5714285714285716,ZKW,"1,2,4",3,"(5,4); (7,2); (2,1)",In 1966 she went to United Artists Records.,33,8,"(1,3); (3,5)",0.6666666666666666,"2,4",2,0.375,"1,3,5,4,5,6,6,7,2,1,7,1,1,1,6,7,1",0.25
0.26666666666666666,0.2631578947368421,1,2,109.18181818181819,177.0909090909091,300.54545454545456,292.8181818181818,1408.512987012987,1.7272727272727273,ZKW,13,1,"(14,13)","In 1986 she sang a duet with Wild Man Fischer on ""It's a Hard Business"".",34,15,"(3,5); (7,9); (11,14)",1.0,"4,8,12,13",4,0.06666666666666667,"1,1,1,1,1,2,3,5,6,7,9,9,10,11,14,13,14,1,1",0.26666666666666666
0.06666666666666667,0.37254901960784315,0,0,140.35714285714286,197.57142857142858,555.6428571428571,528.7142857142857,1334.38537414966,3.642857142857143,ZKW,,0,,"Michael McManus (born February 5, 1959) is a syndicated columnist who wrote Ethics & Religion.",35,15,,0.0,,0,0.0,"0,1",0.0
0.1935483870967742,0.24561403508771928,3,2,129.6,148.56,379.8,286.92,1273.0739999999998,2.28,ZKW,"12,24,27,28",4,"(13,12); (30,27); (27,24); (30,28)","On January 28, 2005 it was revealed that he accepted money from the George W. Bush administration to promote their marriage initiative program, which he did not disclose to his readers.",36,31,"(3,5); (6,8); (10,13); (13,15); (16,18); (23,25); (27,29)",0.75,"4,7,11,12,14,17,24,28",8,0.12903225806451613,"1,1,1,2,3,5,6,8,9,10,13,12,13,15,16,18,18,19,20,21,22,23,15,23,25,26,27,27,29,30,27,24,3,6,9,9,12,13,16,16,16,18,20,20,21,22,24,25,26,27,29,30,28,21,1,1,3",0.25806451612903225
0.1,0.5142857142857142,5,5,104.22222222222223,130.22222222222223,752.6666666666666,481.8888888888889,1250.0862433862433,3.888888888888889,ZKW,"0,1,2,3,4,5",10,"(3,2); (4,3); (4,1); (2,0); (6,4); (5,4); (7,5); (5,4); (7,4); (9,4)","Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",37,10,"(1,3); (2,4); (0,6); (4,7); (7,9)",0.8333333333333334,"1,2,3,4,5,6,8",10,1.0,"0,0,1,3,2,4,4,3,4,1,2,0,0,6,4,5,4,7,5,4,7,4,7,7,9,9,4,7,7,9,9,0,0",1.0
0.29411764705882354,0.3333333333333333,5,1,122.08333333333333,167.25,229.75,216.83333333333334,1260.138888888889,1.75,ZKW,"2,3,12",3,"(8,3); (3,2); (16,12)","He is assumed to be the son of Richard Bush and Mary Fairbanks both of Dedham, Massachusetts.",38,17,"(2,4); (5,7); (9,11); (13,15)",0.3333333333333333,"3,6,10,14",4,0.17647058823529413,"2,4,5,7,8,9,11,12,12,13,15,15,15,16,8,3,2,16,16,12,2",0.23529411764705882
0.28,0.3,0,0,131.27777777777777,165.94444444444446,231.83333333333334,208.11111111111111,1196.486111111111,1.6666666666666667,ZKW,,0,,By training he was a blacksmith but when the American Revolution broke out militia Captain Bush led a company of soldiers for the Continental Army.,39,25,,0.0,,0,0.0,"1,1",0.0
