participant_id,sentence_id,sentence_content,sentence_length,word_sequence,skipped_words,regressed_words,skip_pairs,regression_pairs,skipped_words_count,regressed_words_count,word_skip_rate,word_regression_rate,skipped_then_regressed_proportion,max_skip_distance,max_regression_distance,fixation_omission_rate,fixation_regression_rate,mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_nFixations,mean_meanPupilSize
ZGW,10,Henry Ford advocated long-time associate Harry Bennett to take the spot.,11,"1,2,3,2,3,4,5,4,6,6,5,6,5,3,2,10,10,10","3,4,5,6,7,8,9","2,3,4,5","(4,6); (2,10)","(3,2); (5,4); (6,5); (6,5); (5,3); (3,2)",8,6,0.7272727272727273,0.5454545454545454,0.75,7,2,0.36363636363636365,0.4444444444444444,106.57142857142857,154.85714285714286,302.7142857142857,302.7142857142857,2.5714285714285716,811.2857142857143
ZGW,11,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",20,"2,4,3,5,5,6,7,9,9,11,13,14,13,17,19,12,18,19,19,16,10,9,19,11","3,4,8,10,12,13,14,15,16,17,18","3,9,13,16","(2,4); (3,5); (7,9); (9,11); (11,13); (13,17); (17,19); (12,18)","(4,3); (14,13); (19,16); (10,9)",14,4,0.7,0.2,0.75,5,3,0.15,0.3793103448275862,82.58823529411765,95.70588235294117,247.2941176470588,160.11764705882354,1.7058823529411764,807.5294117647059
ZGW,12,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",32,"4,7,10,10,8,7,6,7,10,11,9,10,11,13,15,16,18,20,30,21,23,26,29,30,28","5,6,8,9,12,14,17,19,21,22,23,24,25,26,27,28,29","6,7,8,9,28","(4,7); (7,10); (11,13); (13,15); (16,18); (18,20); (20,30); (21,23); (23,26); (26,29)","(10,8); (8,7); (7,6); (11,9); (30,28)",22,5,0.6875,0.15625,0.8,9,2,0.375,0.4,106.9,109.75,360.75,173.25,1.75,811.0416666666667
ZGW,13,"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",36,"0,2,0,0,9,2,2,3,2,4,4,6,8,7,22,10,11,13,15,14,13,16,17,19,20,22,24,29,27,25,24,23,3,2,2,4,6,7,29,32,31,33,33,32,33,35,29,12,11,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,25,26,27,28,30,31,32,34","0,2,7,11,13,14,23,24,25,27,31,32","(0,2); (0,9); (2,4); (4,6); (6,8); (7,22); (11,13); (13,15); (13,16); (17,19); (22,24); (24,29); (29,32); (31,33); (33,35)","(2,0); (3,2); (8,7); (15,14); (14,13); (29,27); (27,25); (25,24); (24,23); (3,2); (32,31); (33,32); (12,11)",40,13,1.1111111111111112,0.3611111111111111,0.8333333333333334,14,2,0.16666666666666666,0.36231884057971014,110.23333333333333,121.2,418.1,252.4,2.3,794.3611616161616
ZGW,14,He is of three quarters Irish and one quarter French descent.,11,"1,4,5,4,8,8,10,6,4","2,3,5,6,7,9","4,6","(1,4); (4,8); (8,10)","(5,4); (10,6); (6,4)",6,3,0.5454545454545454,0.2727272727272727,0.5,3,4,0.45454545454545453,0.2222222222222222,108.5,118.16666666666667,349.8333333333333,228.83333333333334,1.5,812.9444444444443
ZGW,15,"Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",48,"0,1,2,2,4,8,8,10,13,12,13,10,8,15,24,17,18,20,19,21,23,25,27,31,32,33,37,38,42,40,42,40,43,44,45,47,47,4,2,0,0,0,2,1","3,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,28,29,30,34,35,36,39,40,41,42,46","0,1,2,8,10,12,19,40","(2,4); (4,8); (8,10); (10,13); (8,15); (15,24); (18,20); (19,21); (21,23); (23,25); (25,27); (27,31); (33,37); (38,42); (40,43); (45,47)","(13,12); (13,10); (10,8); (20,19); (42,40); (42,40); (4,2); (2,0); (2,1)",38,9,0.7916666666666666,0.1875,0.5,8,3,0.3958333333333333,0.35555555555555557,103.41379310344827,109.51724137931035,218.82758620689654,164.79310344827587,1.5517241379310345,796.9856321839081
ZGW,16,"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",19,1,,,,,0,0,0.0,0.0,0.0,0,0,0.5789473684210527,0.25,120.0,158.0,246.125,176.125,1.5,828.625
ZGW,17,He was married to actress Kim Basinger from 1993 to 2002.,11,"2,4,6,9,10,6,5,2","3,5,7,8","2,5,6","(2,4); (4,6); (6,9)","(10,6); (6,5); (5,2)",4,3,0.36363636363636365,0.2727272727272727,0.3333333333333333,2,4,0.45454545454545453,0.25,84.66666666666667,84.66666666666667,161.0,130.5,1.3333333333333333,821.8333333333334
ZGW,18,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",23,"2,3,5,6,8,9,11,14,14,15,16,19,22,14,14,15,13","4,7,10,12,13,17,18,20,21",13,"(3,5); (6,8); (9,11); (11,14); (16,19); (19,22)","(15,13)",9,1,0.391304347826087,0.043478260869565216,1.0,2,2,0.43478260869565216,0.16666666666666666,96.07692307692308,102.84615384615384,166.23076923076923,128.6153846153846,1.3846153846153846,816.9230769230769
ZGW,19,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",25,"1,2,5,7,8,10,8,8,12,23,17,17,15,18,23,24,22,22,24","3,4,6,9,10,11,13,14,15,16,17,18,19,20,21,22","8,15,22","(2,5); (5,7); (8,10); (8,12); (12,23); (15,18)","(10,8); (17,15); (24,22)",19,3,0.76,0.12,0.6666666666666666,10,2,0.48,0.35,93.61538461538461,108.0,200.3846153846154,135.3846153846154,1.5384615384615385,778.5
ZGW,20,He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,16,"1,3,13,13,8,10,12,12,2","2,4,5,6,7,8,9,10,11,12",8,"(1,3); (3,13); (8,10); (10,12)","(13,8)",12,1,0.75,0.0625,1.0,9,5,0.4375,0.15384615384615385,109.66666666666667,123.88888888888889,311.6666666666667,154.77777777777777,1.4444444444444444,862.9074074074074
ZGW,21,"In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",18,1,,,,,0,0,0.0,0.0,0.0,0,0,0.2777777777777778,0.4090909090909091,116.23076923076923,116.23076923076923,286.61538461538464,182.15384615384616,1.6923076923076923,797.6923076923077
ZGW,22,"He is infamous for his 1994 appearance on Saturday Night Live as he potrays Mr. Armstrong, a scoutmaster who is a pedophile, he rips his shirt and puts his mouth around Adam Sandler's neck.",34,"2,5,6,3,7,9,14,15,29,20,25,28,30,29,30,31,32,32,15,15,4,2,2","3,4,5,6,8,10,11,12,13,16,17,18,19,20,21,22,23,24,25,26,27,28,29","2,3,29","(2,5); (3,7); (7,9); (9,14); (15,29); (20,25); (25,28); (28,30)","(6,3); (30,29); (4,2)",30,3,0.8823529411764706,0.08823529411764706,0.6666666666666666,13,3,0.5294117647058824,0.34782608695652173,88.375,93.6875,232.9375,159.875,1.4375,792.2916666666666
ZGW,23,"Rosemary Clooney (May 23, 1928 - June 29, 2002) was an American popular singer and actress.",16,"0,12,13,15,9,10,8,4,0,12,11,12,13,13,15","1,2,3,4,5,6,7,8,9,10,11,14","0,4,8,11","(0,12); (13,15)","(10,8); (8,4); (4,0); (12,11)",12,4,0.75,0.25,0.75,11,4,0.25,0.42857142857142855,85.91666666666667,85.91666666666667,315.4166666666667,223.0,2.3333333333333335,795.9083333333333
ZGW,24,"In 1954 she, along with Bing Crosby, Danny Kaye, and nVera-Ellen, starred in the movie White Christmas.",17,"7,8,9",,,,,0,0,0.0,0.0,0.0,0,0,0.7058823529411765,0.0,98.6,98.6,162.2,98.6,1.0,837.4
ZGW,25,"Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.",21,"2,4,7,8,9,16,5,7,9","3,5,6,10,11,12,13,14,15",,"(2,4); (4,7); (9,16)",,9,0,0.42857142857142855,0.0,0.0,6,0,0.47619047619047616,0.4,96.36363636363636,96.36363636363636,336.6363636363636,182.0,1.8181818181818181,775.9696969696971
ZGW,26,"Rosemary Clooney was married three times, twice to Jose Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",53,"1,11,13,17,38,36,37,38,39,41,42,41,46,44,47,47,48,47,46,44,50,1,26,27,29,34,36,13,14,26","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,40,42,43,44,45,46,47,48,49","36,41,44,46,47","(1,11); (11,13); (13,17); (17,38); (39,41); (41,46); (44,47); (44,50); (1,26); (27,29); (29,34)","(38,36); (42,41); (46,44); (48,47); (47,46); (46,44)",74,6,1.3962264150943395,0.11320754716981132,0.8,24,2,0.41509433962264153,0.34545454545454546,95.74193548387096,99.54838709677419,198.16129032258064,161.58064516129033,1.7741935483870968,776.0537634408602
ZGW,27,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",17,"1,3",2,,"(1,3)",,1,0,0.058823529411764705,0.0,0.0,1,0,0.6470588235294118,0.375,86.0,95.83333333333333,297.3333333333333,113.66666666666667,1.3333333333333333,860.9166666666666
ZGW,28,In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.,15,"4,7,8,9","5,6",,"(4,7)",,2,0,0.13333333333333333,0.0,0.0,2,0,0.7333333333333333,0.25,69.75,69.75,69.75,69.75,1.0,849.5
ZGW,29,"She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",51,"1,1,3,4,6,8,12,14,2,4,5,50,50,47,48,50,49,47,47,3","2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49","47,49","(1,3); (4,6); (6,8); (8,12); (12,14); (5,50)","(50,47); (50,49); (49,47)",51,3,1.0,0.058823529411764705,1.0,44,3,0.3137254901960784,0.40963855421686746,99.25714285714285,111.88571428571429,268.3142857142857,230.6,2.3714285714285714,739.0186394557824
ZGW,30,"In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.",19,"1,2,4,3,4,6,7,9,11,12,14,15,17,15,14,16,17,2,1","3,5,8,10,13,15,16","1,3,14,15","(2,4); (4,6); (7,9); (9,11); (12,14); (15,17); (14,16)","(4,3); (17,15); (15,14); (2,1)",7,4,0.3684210526315789,0.21052631578947367,0.5,1,2,0.3157894736842105,0.35,95.0,95.0,180.53846153846155,154.15384615384616,1.5384615384615385,739.7435897435897
ZGW,31,"Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.",27,"1,4,5,5,3,7,9,7,11,11,12,14,16,16,6,7,9,11,12,14,16,17,18,20,23,23,23,25,12,11,12,5,7,9,9,10,11,22,15,26,26,26,21,25,26,13,1,4,5,4,5,6,7,9,10,11,12,14,16,16,17,19,12,11,13,23,25,25,26","2,3,4,5,6,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25","3,4,7,11,21","(1,4); (3,7); (7,9); (7,11); (12,14); (14,16); (18,20); (20,23); (23,25); (11,22); (15,26); (17,19)","(5,3); (9,7); (12,11); (26,21); (5,4); (12,11)",36,6,1.3333333333333333,0.2222222222222222,0.6,10,5,0.14814814814814814,0.38571428571428573,110.65217391304348,138.17391304347825,461.39130434782606,331.4782608695652,3.0434782608695654,837.1072463768116
ZGW,32,"In 1964 she went to Reprise again, shifting the next year to Dot Records.",14,"7,9,13,12","8,10,11,12",12,"(7,9); (9,13)","(13,12)",4,1,0.2857142857142857,0.07142857142857142,1.0,3,1,0.7142857142857143,0.45454545454545453,114.75,128.25,351.75,251.25,2.75,881.2083333333334
ZGW,33,In 1966 she went to United Artists Records.,8,"1,1,3,2,5,6,5,3,2","2,3,4","2,3,5","(1,3); (2,5)","(3,2); (6,5); (5,3); (3,2)",3,4,0.375,0.5,0.6666666666666666,2,2,0.125,0.4444444444444444,91.14285714285714,105.14285714285714,382.7142857142857,282.0,2.5714285714285716,859.2357142857143
ZGW,34,"In 1986 she sang a duet with Wild Man Fischer on ""It's a Hard Business"".",15,"1,3,2,4,7,8,9,12,14,14,14,2,5,8,11,12,14,1,1,3,5,2","2,3,4,5,6,9,10,11,13",2,"(1,3); (2,4); (4,7); (9,12); (12,14); (2,5); (8,11)","(3,2); (5,2)",11,2,0.7333333333333333,0.13333333333333333,1.0,2,3,0.26666666666666666,0.36363636363636365,96.63636363636364,108.81818181818181,227.45454545454547,200.9090909090909,2.0,849.8636363636364
ZGW,35,"Michael McManus (born February 5, 1959) is a syndicated columnist who wrote Ethics & Religion.",15,"0,1,2,4,5,8,9,11,13,14,10,9,1,12,12,13,14,14,12","2,3,4,5,6,7,8,9,10,11,12","9,10,12","(2,4); (5,8); (9,11); (11,13); (1,12)","(14,10); (10,9); (14,12)",15,3,1.0,0.2,1.0,10,4,0.2,0.2631578947368421,95.33333333333333,100.58333333333333,200.66666666666666,160.08333333333334,1.5833333333333333,842.9722222222223
ZGW,36,"On January 28, 2005 it was revealed that he accepted money from the George W. Bush administration to promote their marriage initiative program, which he did not disclose to his readers.",31,"1,2,1,3,2,3,5,6,9,10,9,20,22,16,16,18,19,20,21,22,3,13,3,6,15,6,6,9,20,21,22,24,21","2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23","1,2,9,21","(1,3); (3,5); (6,9); (9,20); (20,22); (16,18); (3,13); (6,15); (22,24)","(2,1); (3,2); (10,9); (24,21)",34,4,1.096774193548387,0.12903225806451613,0.75,10,3,0.4838709677419355,0.3939393939393939,97.8125,102.0,276.9375,202.375,2.0625,830.4947916666667
ZGW,37,"Timothy Bush, Sr. (c. 1728 - c. 1815) - soldier.",10,"3,3,4,6,4,5,7,7,9,9,4,6,7","5,6,8",4,"(4,6); (5,7); (7,9)","(6,4); (9,4)",3,2,0.3,0.2,0.0,1,5,0.4,0.35714285714285715,128.66666666666666,159.33333333333334,429.5,262.1666666666667,2.3333333333333335,770.5416666666666
ZGW,38,"He is assumed to be the son of Richard Bush and Mary Fairbanks both of Dedham, Massachusetts.",17,"4,11,9,12,15,12,6,9,10,8,16,15","5,6,7,8,9,10,11,12,13,14,15","8,9,12,15","(4,11); (9,12); (12,15); (8,16)","(11,9); (15,12); (10,8); (16,15)",17,4,1.0,0.23529411764705882,1.0,7,3,0.35294117647058826,0.35294117647058826,93.0909090909091,93.0909090909091,235.8181818181818,152.45454545454547,1.5454545454545454,796.4696969696969
ZGW,39,By training he was a blacksmith but when the American Revolution broke out militia Captain Bush led a company of soldiers for the Continental Army.,25,2,,,,,0,0,0.0,0.0,0.0,0,0,0.52,0.34782608695652173,95.0,109.41666666666667,221.16666666666666,185.75,1.9166666666666667,826.8472222222223
ZGW,40,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",16,"2,6,8,8,12,12,14,14,15,3,2,3,5,6,8","3,4,5,7,9,10,11,13",2,"(2,6); (6,8); (8,12); (12,14); (3,5)","(3,2)",9,1,0.5625,0.0625,0.0,3,1,0.375,0.4074074074074074,127.2,149.3,619.2,293.9,2.7,808.9499999999999
ZGW,41,"He died in Springport, New York in 1815.",8,"2,3,5,3,3,4,6,3,3,2","4,5","2,3","(3,5); (4,6)","(5,3); (6,3); (3,2)",2,3,0.25,0.375,0.0,1,3,0.375,0.4166666666666667,81.2,81.2,340.4,264.0,2.4,840.4333333333332
ZGW,42,"Through his son Timothy Bush, Jr., who was also a blacksmith, descended two American Presidents -George H. W. Bush and George W. Bush.",23,"0,3,6,4,7,9,7,10,11,12,13,15,17,19,21,22,17,18,14,6,2,3,5","1,2,4,5,6,8,9,14,16,18,20","2,4,7,14,17","(0,3); (3,6); (4,7); (7,9); (7,10); (13,15); (15,17); (17,19); (19,21); (3,5)","(6,4); (9,7); (22,17); (18,14); (6,2)",14,5,0.6086956521739131,0.21739130434782608,0.6,2,5,0.13043478260869565,0.4222222222222222,97.0,97.0,310.8,215.6,2.25,770.9558333333333
ZGW,43,Bush was a soldier in the French and Indian Wars and a Captain in the American Revolution and is the great-great-great-great-great grandfather of president George W. Bush.,27,"1,14,4,6,5,8,9,11,12,15,15,14,20,19,18,20,20,21,24,25,20,20,21,21,20,20,20,20,21,21,24,25,16,15,2,4,7,9,10,26,26,19,14,15,17,16,17,26,25,23,21,22,26","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25","5,14,15,16,18,19,20,21,23,25","(1,14); (4,6); (5,8); (9,11); (12,15); (14,20); (21,24); (4,7); (10,26); (15,17)","(6,5); (15,14); (20,19); (19,18); (25,20); (21,20); (16,15); (19,14); (17,16); (26,25); (25,23); (23,21)",43,12,1.5925925925925926,0.4444444444444444,1.0,15,5,0.1111111111111111,0.2830188679245283,97.0,104.41666666666667,328.2916666666667,220.29166666666666,2.2083333333333335,762.1099537037038
ZGW,44,"They had five children after which they relocated to Norwich, Vermont where Bush was a Captain of a militia company.",20,3,,,,,0,0,0.0,0.0,0.0,0,0,0.5,0.3684210526315789,83.3,99.8,252.3,181.0,1.9,751.4916666666666
ZGW,45,"Anne Hutchinson (July 17, 1591 - August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",28,"1,3,14,23,27,27","2,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,24,25,26",,"(1,3); (3,14); (14,23); (23,27)",,22,0,0.7857142857142857,0.0,0.0,10,0,0.39285714285714285,0.34782608695652173,99.82352941176471,107.47058823529412,219.7058823529412,132.0,1.3529411764705883,769.3235294117648
ZGW,46,"Eventually, John Winthrop decided to take Hutchinson out of power before her influence became too strong among the community's men.",20,18,,,,,0,0,0.0,0.0,0.0,0,0,0.95,0.0,111.0,111.0,111.0,111.0,1.0,749.0
ZGW,47,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,26,"9,25,18,18,18,23,24,24,25,24","10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",24,"(9,25); (18,23)","(25,24)",19,1,0.7307692307692307,0.038461538461538464,1.0,15,1,0.8076923076923077,0.47058823529411764,94.2,346.8,526.8,433.4,3.4,791.1166666666667
ZGW,48,"They founded the town of Portsmouth, Rhode Island.",8,"1,4,5,7,6,1","2,3,6","1,6","(1,4); (5,7)","(7,6); (6,1)",3,2,0.375,0.25,0.5,2,5,0.25,0.46153846153846156,91.33333333333333,110.83333333333333,367.0,254.83333333333334,2.1666666666666665,801.8055555555557
ZGW,49,"At the age of 21, she married William Hutchinson.",9,"1,5,6,7,8,8,7,8,7,4,5,6,7,3,2,5,6,6,8","2,3,4","2,3,4,7","(1,5)","(8,7); (8,7); (7,4); (7,3); (3,2)",3,5,0.3333333333333333,0.5555555555555556,0.75,3,4,0.1111111111111111,0.42857142857142855,87.125,87.125,435.0,364.125,3.5,832.275
ZGW,50,"They were part of the Puritan movement, especially following the teachings of John Cotton.",14,"1,3,5,6,7,8,11,10,13,12,13,13,13,5,4,2","2,4,9,10,11,12","2,4,10,12","(1,3); (3,5); (8,11); (10,13)","(11,10); (13,12); (5,4); (4,2)",6,4,0.42857142857142855,0.2857142857142857,1.0,2,2,0.14285714285714285,0.47058823529411764,103.75,103.75,244.75,159.33333333333334,1.4166666666666667,840.6875
ZGW,51,Three U.S. Presidents (Franklin D. Roosevelt and both Bushes - George H. W. Bush and George W. Bush) are her descendants.,21,"1,3,1,2,4,5,8,8,7,10,12,15,18,20,1,2,3,5,19,19,20,20","2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,7","(1,3); (2,4); (5,8); (7,10); (10,12); (12,15); (15,18); (18,20); (5,19)","(3,1); (8,7)",25,2,1.1904761904761905,0.09523809523809523,0.5,13,2,0.38095238095238093,0.22727272727272727,99.53846153846153,125.07692307692308,237.23076923076923,197.53846153846155,1.6923076923076923,790.0512820512821
